x-coordinate,y-coordinate,Similarity_score
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3548387096774194
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3548387096774194
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3125
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteTRUESci-fiFalseisRuralTrue,0.13513513513513514
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralFalse,0.23529411764705882
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralFalse,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3125
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3548387096774194
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2727272727272727
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2727272727272727
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteTRUESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteTRUESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2727272727272727
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.3125
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2727272727272727
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteTRUESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteTRUESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRural,0.16666666666666666
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralFalse,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRuralTrue,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3548387096774194
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3125
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteTRUESci-fiFalseisRuralTrue,0.13513513513513514
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralFalse,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralFalse,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3125
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3548387096774194
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralFalse,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3125
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRural,MeteoriteTRUESci-fiFalseisRuralTrue,0.13513513513513514
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralFalse,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralFalse,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.3125
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRural,0.4
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralFalse,0.2
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.23529411764705882
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
MeteoriteFALSESci-fiFalseisRural,MeteoriteFALSESci-fiFalseisRuralTrue,0.16666666666666666
